price;bedrooms;is_studio;bedrooms_log;accommodates;beds;room_type;neighbourhood_cleansed;review_scores_rating;number_of_reviews
34.0;1;0;0.6931471805599453;1;1,0;Private room;Southwark;4,38;24
70.0;1;0;0.6931471805599453;2;1,0;Private room;Hounslow;5,0;5
141.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Newham;5,0;4
90.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Redbridge;;0
120.0;0;1;0.0;4;2,0;Entire home/apt;Hammersmith and Fulham;4,65;48
400.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Westminster;5,0;1
290.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Southwark;;0
290.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Lambeth;;0
261.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Lambeth;;0
125.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Kensington and Chelsea;4,38;16
209.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Kensington and Chelsea;;0
1411.0;5;0;1.791759469228055;11;5,0;Entire home/apt;Wandsworth;;0
445.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Westminster;;0
104.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Wandsworth;3,8;5
251.0;2;0;1.0986122886681098;5;3,0;Entire home/apt;Westminster;4,76;50
293.0;2;0;1.0986122886681098;5;2,0;Entire home/apt;Kensington and Chelsea;4,88;8
48.0;0;1;0.0;2;0,0;Private room;Tower Hamlets;4,83;29
376.0;4;0;1.6094379124341003;8;6,0;Entire home/apt;Westminster;4,75;24
273.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Islington;4,55;87
174.0;2;0;1.0986122886681098;5;2,0;Entire home/apt;Tower Hamlets;4,56;9
159.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Newham;4,64;14
225.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Lambeth;5,0;11
117.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Merton;5,0;1
153.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Kensington and Chelsea;4,08;12
37.0;1;0;0.6931471805599453;2;1,0;Private room;Lambeth;4,99;74
190.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Brent;5,0;34
64.0;1;0;0.6931471805599453;2;1,0;Private room;Wandsworth;4,86;28
54.0;1;0;0.6931471805599453;2;1,0;Private room;Hammersmith and Fulham;4,67;42
72.0;1;0;0.6931471805599453;2;1,0;Private room;Greenwich;;0
460.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Westminster;;0
400.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Westminster;;0
179.0;2;0;1.0986122886681098;5;2,0;Entire home/apt;Tower Hamlets;4,4;10
148.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Lewisham;3,0;2
140.0;3;0;1.3862943611198906;8;7,0;Entire home/apt;Barnet;4,75;20
211.0;0;1;0.0;4;1,0;Entire home/apt;Kensington and Chelsea;4,93;15
375.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Hammersmith and Fulham;5,0;4
87.0;1;0;0.6931471805599453;2;1,0;Private room;Tower Hamlets;5,0;56
50.0;1;0;0.6931471805599453;2;1,0;Private room;Merton;5,0;3
51.0;1;0;0.6931471805599453;2;1,0;Private room;Westminster;4,34;41
94.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Camden;4,81;102
130.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Tower Hamlets;5,0;4
142.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Tower Hamlets;4,87;39
76.0;1;0;0.6931471805599453;2;1,0;Private room;Southwark;4,83;152
135.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Westminster;4,69;16
35.0;1;0;0.6931471805599453;2;1,0;Private room;Sutton;4,92;12
108.0;1;0;0.6931471805599453;2;1,0;Private room;Lambeth;4,5;8
212.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Islington;4,9;10
238.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Camden;5,0;1
333.0;1;0;0.6931471805599453;5;3,0;Entire home/apt;Camden;;0
92.0;0;1;0.0;2;1,0;Entire home/apt;Barnet;4,69;16
143.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Kensington and Chelsea;4,47;30
114.0;2;0;1.0986122886681098;4;3,0;Entire home/apt;Barnet;4,81;21
266.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Croydon;5,0;1
242.0;1;0;0.6931471805599453;6;3,0;Entire home/apt;Westminster;4,0;3
111.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Westminster;4,76;17
584.0;4;0;1.6094379124341003;8;4,0;Entire home/apt;Kensington and Chelsea;4,94;66
60.0;1;0;0.6931471805599453;4;3,0;Private room;Westminster;4,64;97
46.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;4,12;25
154.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Westminster;4,89;19
879.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Westminster;4,93;29
196.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Hackney;4,79;47
275.0;2;0;1.0986122886681098;6;4,0;Entire home/apt;Kensington and Chelsea;4,52;31
29.0;1;0;0.6931471805599453;1;1,0;Private room;Westminster;4,18;17
35.0;1;0;0.6931471805599453;2;1,0;Private room;Croydon;4,0;18
737.0;6;0;1.9459101490553132;12;5,0;Entire home/apt;Islington;4,33;9
297.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Camden;4,9;31
206.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Kensington and Chelsea;4,96;24
76.0;1;0;0.6931471805599453;2;1,0;Private room;Southwark;5,0;5
142.0;1;0;0.6931471805599453;2;1,0;Private room;Islington;4,91;161
56.0;1;0;0.6931471805599453;2;1,0;Private room;Bromley;4,86;22
85.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Wandsworth;;0
240.0;5;0;1.791759469228055;8;8,0;Entire home/apt;Bexley;5,0;1
82.0;0;1;0.0;3;2,0;Entire home/apt;Wandsworth;4,63;48
309.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Kensington and Chelsea;;0
111.0;1;0;0.6931471805599453;2;1,0;Private room;Kensington and Chelsea;4,95;73
200.0;2;0;1.0986122886681098;2;1,0;Entire home/apt;Wandsworth;;0
855.0;5;0;1.791759469228055;10;5,0;Entire home/apt;Kingston upon Thames;5,0;1
105.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Greenwich;5,0;7
82.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Ealing;4,73;60
56.0;1;0;0.6931471805599453;2;1,0;Private room;Westminster;4,55;179
36.0;1;0;0.6931471805599453;2;1,0;Private room;Lambeth;4,82;11
105.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Wandsworth;4,85;33
45.0;1;0;0.6931471805599453;1;1,0;Private room;Greenwich;5,0;3
54.0;1;0;0.6931471805599453;3;2,0;Private room;Merton;4,0;2
135.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Brent;;0
111.0;1;0;0.6931471805599453;2;1,0;Private room;Southwark;5,0;1
136.0;1;0;0.6931471805599453;2;0,0;Private room;Westminster;5,0;1
90.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Barnet;3,8;5
360.0;1;0;0.6931471805599453;2;1,0;Private room;Greenwich;5,0;2
100.0;1;0;0.6931471805599453;1;1,0;Private room;Southwark;4,5;2
34.0;1;0;0.6931471805599453;1;1,0;Private room;Croydon;;0
80.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Barnet;4,7;10
72.0;1;0;0.6931471805599453;2;1,0;Private room;Southwark;4,88;26
39.0;1;0;0.6931471805599453;2;1,0;Private room;Tower Hamlets;4,5;4
91.0;1;0;0.6931471805599453;1;3,0;Private room;Southwark;;0
65.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hounslow;;0
125.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Tower Hamlets;4,84;55
147.0;0;1;0.0;2;1,0;Entire home/apt;Westminster;4,7;10
594.0;4;0;1.6094379124341003;10;4,0;Entire home/apt;Kensington and Chelsea;4,74;19
231.0;2;0;1.0986122886681098;8;5,0;Entire home/apt;Kensington and Chelsea;4,7;82
190.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Bromley;4,33;3
140.0;0;1;0.0;2;1,0;Entire home/apt;Kensington and Chelsea;4,86;7
122.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Islington;4,75;4
126.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Islington;4,82;11
254.0;4;0;1.6094379124341003;7;4,0;Entire home/apt;Ealing;4,83;18
75.0;0;1;0.0;2;1,0;Entire home/apt;Wandsworth;4,21;28
69.0;1;0;0.6931471805599453;1;1,0;Private room;Lambeth;5,0;1
52.0;1;0;0.6931471805599453;1;1,0;Private room;Waltham Forest;;0
70.0;2;0;1.0986122886681098;1;1,0;Private room;Lambeth;;0
83.0;1;0;0.6931471805599453;1;1,0;Private room;Lambeth;5,0;1
45.0;1;0;0.6931471805599453;1;1,0;Private room;Croydon;;0
185.0;4;0;1.6094379124341003;6;5,0;Entire home/apt;Bexley;;0
80.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Barnet;4,33;3
126.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Wandsworth;4,83;12
86.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Waltham Forest;4,76;75
49.0;1;0;0.6931471805599453;2;1,0;Private room;Newham;;0
90.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Harrow;;0
73.0;1;0;0.6931471805599453;2;0,0;Entire home/apt;Kensington and Chelsea;4,11;19
131.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Tower Hamlets;5,0;7
63.0;1;0;0.6931471805599453;2;1,0;Private room;Hammersmith and Fulham;;0
284.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Wandsworth;5,0;1
141.0;3;0;1.3862943611198906;5;3,0;Entire home/apt;Bromley;4,73;26
198.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Lambeth;5,0;15
58000.0;1;0;0.6931471805599453;3;1,0;Private room;Lambeth;4,38;71
77.0;2;0;1.0986122886681098;3;2,0;Entire home/apt;Greenwich;5,0;5
123.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Southwark;4,18;17
56.0;1;0;0.6931471805599453;2;1,0;Private room;Hackney;4,45;11
245.0;5;0;1.791759469228055;9;9,0;Entire home/apt;Greenwich;4,75;4
100.0;1;0;0.6931471805599453;1;2,0;Private room;Redbridge;;0
287.0;3;0;1.3862943611198906;9;5,0;Entire home/apt;Westminster;4,82;89
144.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Westminster;4,73;33
1000.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Kensington and Chelsea;;0
75.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Bexley;4,84;31
50.0;1;0;0.6931471805599453;2;1,0;Private room;Hackney;5,0;3
155.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Hackney;;0
144.0;0;1;0.0;1;1,0;Entire home/apt;Westminster;5,0;2
395.0;1;0;0.6931471805599453;2;0,0;Entire home/apt;Newham;;0
120.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Haringey;;0
211.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Wandsworth;4,85;13
225.0;2;0;1.0986122886681098;3;2,0;Entire home/apt;Brent;5,0;2
98.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;City of London;4,25;20
258.0;3;0;1.3862943611198906;8;4,0;Entire home/apt;Westminster;4,84;82
134.0;2;0;1.0986122886681098;5;3,0;Entire home/apt;Tower Hamlets;4,72;93
146.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Waltham Forest;5,0;14
82.0;1;0;0.6931471805599453;2;1,0;Private room;Lambeth;4,83;6
66.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Haringey;4,58;136
65.0;1;0;0.6931471805599453;2;1,0;Private room;Tower Hamlets;3,0;3
306.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Camden;4,43;7
32.0;1;0;0.6931471805599453;1;1,0;Private room;Haringey;4,29;7
202.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Kensington and Chelsea;4,25;4
203.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Kensington and Chelsea;4,7;10
173.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Kensington and Chelsea;4,5;2
108.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Southwark;;0
221.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Westminster;4,2;5
81.0;1;0;0.6931471805599453;2;1,0;Private room;Wandsworth;5,0;21
274.0;3;0;1.3862943611198906;7;6,0;Entire home/apt;Islington;4,81;48
238.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Kensington and Chelsea;5,0;3
172.0;1;0;0.6931471805599453;1;1,0;Private room;Tower Hamlets;;0
110.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Bromley;4,38;13
144.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Merton;4,67;6
217.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Merton;5,0;2
90.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Tower Hamlets;4,67;21
299.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Hounslow;4,97;34
143.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Hounslow;4,74;23
214.0;3;0;1.3862943611198906;8;4,0;Entire home/apt;Tower Hamlets;4,92;13
212.0;2;0;1.0986122886681098;6;2,0;Entire home/apt;Tower Hamlets;4,63;16
87.0;0;1;0.0;4;2,0;Entire home/apt;Tower Hamlets;4,26;35
131.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Islington;3,4;5
114.0;2;0;1.0986122886681098;4;3,0;Entire home/apt;Barnet;;0
429.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Camden;;0
215.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Merton;4,5;4
368.0;4;0;1.6094379124341003;8;7,0;Entire home/apt;Southwark;4,5;2
323.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Tower Hamlets;4,84;49
186.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Lambeth;4,85;13
117.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Ealing;4,94;69
135.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Southwark;4,0;3
140.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Lewisham;4,89;9
260.0;2;0;1.0986122886681098;6;2,0;Entire home/apt;Kensington and Chelsea;4,86;28
117.0;3;0;1.3862943611198906;5;4,0;Entire home/apt;Bromley;5,0;1
188.0;3;0;1.3862943611198906;5;2,0;Entire home/apt;Southwark;4,96;27
350.0;2;0;1.0986122886681098;8;4,0;Entire home/apt;Kingston upon Thames;4,0;6
118.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Islington;3,83;30
122.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Hammersmith and Fulham;4,52;23
238.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Kensington and Chelsea;1,0;1
105.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Hammersmith and Fulham;4,86;92
115.0;0;1;0.0;4;2,0;Entire home/apt;Hammersmith and Fulham;4,61;18
81.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Waltham Forest;4,8;30
81.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Waltham Forest;4,71;28
198.0;2;0;1.0986122886681098;6;2,0;Entire home/apt;Lambeth;4,5;22
350.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Westminster;4,8;49
52.0;1;0;0.6931471805599453;1;1,0;Private room;Haringey;;0
290.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Camden;;0
118.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Merton;4,44;9
305.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Westminster;4,77;22
360.0;4;0;1.6094379124341003;7;4,0;Entire home/apt;Brent;;0
180.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Westminster;4,0;1
400.0;4;0;1.6094379124341003;6;4,0;Entire home/apt;Brent;5,0;5
310.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Westminster;4,6;35
157.0;1;0;0.6931471805599453;4;3,0;Entire home/apt;Westminster;4,56;25
80.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Waltham Forest;4,68;22
240.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Richmond upon Thames;4,75;12
63.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Brent;4,0;3
62.0;1;0;0.6931471805599453;2;1,0;Private room;Westminster;4,75;65
59.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Haringey;4,42;19
309.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Westminster;4,7;10
250.0;2;0;1.0986122886681098;5;3,0;Entire home/apt;Southwark;4,5;4
211.0;2;0;1.0986122886681098;6;4,0;Entire home/apt;Newham;5,0;7
403.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Hackney;4,75;4
67.0;1;0;0.6931471805599453;2;1,0;Private room;Westminster;4,82;60
156.0;1;0;0.6931471805599453;5;2,0;Entire home/apt;Camden;4,57;21
25.0;1;0;0.6931471805599453;1;1,0;Private room;Barking and Dagenham;4,78;51
180.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Wandsworth;4,76;37
127.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Lambeth;4,88;8
87.0;2;0;1.0986122886681098;8;3,0;Entire home/apt;Barnet;4,83;40
145.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Greenwich;4,8;10
32.0;1;0;0.6931471805599453;1;1,0;Private room;Hillingdon;4,63;91
50.0;1;0;0.6931471805599453;2;1,0;Private room;Bexley;;0
64.0;1;0;0.6931471805599453;2;2,0;Private room;Enfield;5,0;1
130.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Camden;4,74;19
189.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Wandsworth;5,0;2
536.0;4;0;1.6094379124341003;8;6,0;Entire home/apt;Wandsworth;5,0;1
200.0;1;0;0.6931471805599453;2;1,0;Private room;Redbridge;;0
84.0;1;0;0.6931471805599453;2;1,0;Private room;Camden;4,62;29
232.0;2;0;1.0986122886681098;6;0,0;Entire home/apt;Camden;4,43;28
92.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Croydon;5,0;16
65.0;1;0;0.6931471805599453;2;1,0;Private room;Barnet;;0
120.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Ealing;4,77;31
106.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Lewisham;4,95;77
950.0;2;0;1.0986122886681098;6;4,0;Entire home/apt;Greenwich;5,0;1
369.0;3;0;1.3862943611198906;8;5,0;Entire home/apt;Westminster;4,69;13
77.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Brent;4,93;27
451.0;4;0;1.6094379124341003;8;4,0;Entire home/apt;Southwark;;0
90.0;1;0;0.6931471805599453;2;1,0;Private room;Southwark;1,0;1
107.0;1;0;0.6931471805599453;2;2,0;Entire home/apt;Hackney;4,86;7
125.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Hammersmith and Fulham;;0
80.0;1;0;0.6931471805599453;2;1,0;Private room;Wandsworth;5,0;10
56.0;1;0;0.6931471805599453;2;1,0;Private room;Hammersmith and Fulham;4,77;57
74.0;1;0;0.6931471805599453;2;1,0;Private room;Richmond upon Thames;;0
200.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Kensington and Chelsea;;0
450.0;2;0;1.0986122886681098;5;2,0;Entire home/apt;Kensington and Chelsea;;0
211.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Southwark;4,65;31
98.0;1;0;0.6931471805599453;2;1,0;Private room;Merton;4,9;20
51.0;1;0;0.6931471805599453;1;1,0;Private room;Tower Hamlets;5,0;5
216.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Bexley;4,63;16
50.0;1;0;0.6931471805599453;2;1,0;Private room;Tower Hamlets;4,0;1
144.0;2;0;1.0986122886681098;4;2,0;Private room;Lambeth;5,0;4
800.0;4;0;1.6094379124341003;8;4,0;Entire home/apt;Hackney;;0
650.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Richmond upon Thames;;0
240.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Wandsworth;4,89;19
63.0;1;0;0.6931471805599453;3;2,0;Private room;Lambeth;4,89;35
106.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Greenwich;4,75;4
260.0;4;0;1.6094379124341003;7;4,0;Entire home/apt;Barnet;5,0;1
180.0;2;0;1.0986122886681098;3;1,0;Entire home/apt;Hammersmith and Fulham;5,0;1
103.0;0;1;0.0;2;1,0;Entire home/apt;Hammersmith and Fulham;4,89;9
111.0;0;1;0.0;2;1,0;Entire home/apt;Hammersmith and Fulham;4,84;62
365.0;3;0;1.3862943611198906;7;4,0;Entire home/apt;Newham;;0
160.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Hammersmith and Fulham;4,39;28
618.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Kensington and Chelsea;4,68;19
100.0;0;1;0.0;3;2,0;Private room;Redbridge;5,0;1
99.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hackney;5,0;6
319.0;3;0;1.3862943611198906;8;4,0;Entire home/apt;Westminster;4,88;26
180.0;1;0;0.6931471805599453;5;4,0;Entire home/apt;Waltham Forest;;0
152.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Croydon;5,0;26
208.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Kensington and Chelsea;2,0;1
57.0;1;0;0.6931471805599453;2;1,0;Private room;Newham;5,0;1
346.0;2;0;1.0986122886681098;4;3,0;Entire home/apt;Westminster;4,76;55
125.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Camden;4,64;14
248.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Kensington and Chelsea;5,0;16
91.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hammersmith and Fulham;4,6;35
72.0;1;0;0.6931471805599453;2;0,0;Private room;Kensington and Chelsea;;0
675.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Westminster;4,5;6
50.0;1;0;0.6931471805599453;1;1,0;Private room;Greenwich;;0
324.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Westminster;4,83;6
233.0;4;0;1.6094379124341003;8;4,0;Entire home/apt;Southwark;4,63;8
222.0;4;0;1.6094379124341003;10;10,0;Entire home/apt;Havering;4,67;3
56.0;1;0;0.6931471805599453;2;1,0;Private room;Barnet;5,0;1
161.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Lewisham;;0
256.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Ealing;5,0;2
110.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Islington;4,45;11
208.0;1;0;0.6931471805599453;1;1,0;Private room;Wandsworth;5,0;1
95.0;0;1;0.0;2;0,0;Entire home/apt;Barnet;4,77;53
450.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Westminster;;0
194.0;1;0;0.6931471805599453;1;1,0;Private room;Wandsworth;;0
167.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Brent;4,86;7
94.0;1;0;0.6931471805599453;2;1,0;Private room;Southwark;4,96;56
126.0;1;0;0.6931471805599453;5;1,0;Entire home/apt;Islington;4,2;15
230.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Westminster;4,86;49
301.0;2;0;1.0986122886681098;8;4,0;Entire home/apt;Hammersmith and Fulham;4,81;26
142.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Ealing;5,0;1
40.0;1;0;0.6931471805599453;2;1,0;Private room;Newham;4,68;38
445.0;4;0;1.6094379124341003;6;5,0;Entire home/apt;Wandsworth;5,0;3
66.0;1;0;0.6931471805599453;2;1,0;Private room;Lewisham;5,0;1
177.0;2;0;1.0986122886681098;5;2,0;Entire home/apt;Newham;5,0;5
112.0;1;0;0.6931471805599453;2;2,0;Entire home/apt;Enfield;5,0;2
162.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Islington;4,88;65
206.0;2;0;1.0986122886681098;3;2,0;Entire home/apt;Westminster;4,82;11
280.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Southwark;4,57;7
100.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Southwark;4,6;5
90.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hackney;4,82;11
120.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hackney;4,93;43
277.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Westminster;4,91;98
113.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Camden;4,45;11
364.0;3;0;1.3862943611198906;8;4,0;Entire home/apt;Camden;4,75;32
641.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Hammersmith and Fulham;4,5;10
196.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Camden;4,85;13
207.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Camden;4,69;26
176.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Islington;;0
123.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Haringey;;0
135.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hammersmith and Fulham;4,71;38
121.0;2;0;1.0986122886681098;5;2,0;Entire home/apt;Merton;4,36;47
618.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Camden;4,56;9
950.0;4;0;1.6094379124341003;8;6,0;Entire home/apt;Islington;;0
91.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Brent;4,57;7
327.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Kensington and Chelsea;4,9;83
163.0;0;1;0.0;2;1,0;Entire home/apt;Kensington and Chelsea;4,25;8
28.0;1;0;0.6931471805599453;2;1,0;Private room;Brent;4,37;75
110.0;1;0;0.6931471805599453;2;2,0;Entire home/apt;Tower Hamlets;4,9;10
124.0;1;0;0.6931471805599453;1;1,0;Private room;Hackney;;0
428.0;1;0;0.6931471805599453;5;2,0;Entire home/apt;Haringey;5,0;1
40.0;1;0;0.6931471805599453;2;1,0;Private room;Merton;;0
62.0;1;0;0.6931471805599453;2;1,0;Private room;Merton;4,67;3
141.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Westminster;4,83;30
104.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Hackney;4,46;13
61.0;1;0;0.6931471805599453;2;1,0;Private room;Tower Hamlets;4,77;22
44.0;1;0;0.6931471805599453;1;1,0;Private room;Haringey;5,0;1
165.0;2;0;1.0986122886681098;3;2,0;Entire home/apt;Westminster;4,75;44
77.0;1;0;0.6931471805599453;2;2,0;Entire home/apt;Croydon;5,0;6
120.0;1;0;0.6931471805599453;1;1,0;Private room;Croydon;;0
58.0;1;0;0.6931471805599453;2;1,0;Private room;Hackney;4,62;45
46.0;1;0;0.6931471805599453;2;1,0;Private room;Tower Hamlets;5,0;4
58.0;1;0;0.6931471805599453;2;1,0;Private room;Hackney;4,82;28
106.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Newham;4,58;36
240.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Camden;;0
59.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;;0
240.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Westminster;;0
240.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Camden;;0
